Timestamp,Traffic Volume (Mbps),Network Latency (ms),Throughput (Mbps),Packet Loss (%),Signal Strength (dBm),Resource Allocation (%),Handover Success (0/1)
2025-01-27 18:11:34,6.168,16.0,11.0,0.65,-75.0,71.0,1
2025-01-27 18:11:35,0.952,14.0,16.0,1.98,-80.0,65.0,0
2025-01-27 18:11:36,2.624,17.0,35.0,0.38,-64.0,50.0,0
2025-01-27 18:11:37,6.136,34.0,14.0,1.97,-80.0,88.0,1
2025-01-27 18:11:38,3.496,15.0,16.0,0.85,-85.0,73.0,0
2025-01-27 18:11:39,1.504,34.0,35.0,2.8,-71.0,53.0,0
2025-01-27 18:11:40,6.744,49.0,18.0,1.96,-82.0,88.0,0
2025-01-27 18:11:41,7.824,48.0,24.0,0.81,-84.0,89.0,0
2025-01-27 18:11:42,3.08,43.0,36.0,1.27,-83.0,59.0,1
2025-01-27 18:11:43,2.128,41.0,29.0,2.46,-73.0,78.0,1
2025-01-27 18:11:44,7.904,17.0,11.0,2.89,-86.0,64.0,1
2025-01-27 18:11:45,2.2,15.0,49.0,2.87,-73.0,86.0,0
2025-01-27 18:11:46,3.816,25.0,44.0,1.44,-70.0,80.0,1
2025-01-27 18:11:47,4.696,17.0,32.0,2.1,-78.0,87.0,1
2025-01-27 18:11:48,4.136,25.0,14.0,0.31,-70.0,58.0,1
2025-01-27 18:11:49,3.52,32.0,12.0,1.0,-67.0,70.0,0
2025-01-27 18:11:50,4.568,24.0,48.0,2.24,-90.0,77.0,0
2025-01-27 18:11:51,1.544,47.0,10.0,0.79,-86.0,61.0,0
2025-01-27 18:11:52,3.152,18.0,18.0,2.72,-71.0,65.0,0
2025-01-27 18:11:53,2.544,30.0,47.0,0.18,-83.0,69.0,0
2025-01-27 18:11:54,6.792,14.0,32.0,0.24,-82.0,74.0,1
2025-01-27 18:11:55,1.512,13.0,12.0,0.14,-83.0,53.0,0
2025-01-27 18:11:56,7.12,25.0,20.0,0.25,-74.0,72.0,0
2025-01-27 18:11:57,2.808,12.0,15.0,1.28,-77.0,54.0,0
2025-01-27 18:11:58,1.88,30.0,48.0,0.81,-62.0,59.0,0
2025-01-27 18:11:59,2.528,30.0,37.0,2.45,-81.0,72.0,0
2025-01-27 18:12:00,0.864,44.0,48.0,1.85,-69.0,52.0,1
2025-01-27 18:12:01,6.368,42.0,25.0,0.11,-76.0,54.0,1
2025-01-27 18:12:02,2.456,43.0,33.0,0.79,-64.0,50.0,1
2025-01-27 18:12:03,2.984,38.0,48.0,1.48,-66.0,55.0,0
2025-01-27 18:12:04,3.528,13.0,25.0,0.36,-68.0,80.0,1
2025-01-27 18:12:05,7.192,10.0,34.0,0.99,-66.0,84.0,1
2025-01-27 18:12:06,7.008,33.0,44.0,0.33,-74.0,52.0,0
2025-01-27 18:12:07,7.76,23.0,26.0,0.57,-69.0,89.0,0
2025-01-27 18:12:08,4.752,44.0,26.0,1.9,-74.0,54.0,1
2025-01-27 18:12:09,5.76,21.0,30.0,0.43,-61.0,81.0,0
2025-01-27 18:12:10,5.6,33.0,17.0,0.29,-67.0,84.0,1
2025-01-27 18:12:11,3.864,39.0,37.0,0.98,-74.0,68.0,1
2025-01-27 18:12:12,2.816,47.0,33.0,0.56,-65.0,67.0,1
2025-01-27 18:12:13,6.248,16.0,25.0,0.44,-70.0,80.0,1
2025-01-27 18:12:14,7.264,28.0,44.0,1.24,-66.0,51.0,0
2025-01-27 18:12:15,5.184,16.0,46.0,2.56,-67.0,60.0,1
2025-01-27 18:12:16,2.992,16.0,41.0,2.79,-84.0,65.0,0
2025-01-27 18:12:17,6.296,22.0,23.0,2.19,-78.0,56.0,1
2025-01-27 18:12:18,5.624,39.0,37.0,0.97,-84.0,70.0,0
2025-01-27 18:12:19,2.704,12.0,30.0,2.11,-85.0,55.0,1
2025-01-27 18:12:20,6.36,30.0,29.0,2.78,-90.0,58.0,1
2025-01-27 18:12:21,5.8,17.0,17.0,0.18,-86.0,74.0,1
2025-01-27 18:12:22,2.896,23.0,43.0,2.66,-73.0,55.0,1
2025-01-27 18:12:23,5.8,16.0,44.0,2.45,-86.0,56.0,1
2025-01-27 18:12:24,6.632,34.0,36.0,0.85,-67.0,76.0,0
2025-01-27 18:12:25,6.384,20.0,38.0,0.21,-81.0,60.0,0
2025-01-27 18:12:26,7.24,29.0,26.0,1.12,-66.0,65.0,0
2025-01-27 18:12:27,6.568,32.0,47.0,0.65,-65.0,72.0,1
2025-01-27 18:12:28,4.192,14.0,44.0,1.68,-83.0,56.0,1
2025-01-27 18:12:29,5.072,27.0,14.0,2.44,-72.0,82.0,1
2025-01-27 18:12:30,7.56,31.0,25.0,3.0,-88.0,55.0,1
2025-01-27 18:12:31,3.504,27.0,42.0,0.25,-77.0,62.0,1
2025-01-27 18:12:32,6.056,15.0,27.0,0.18,-68.0,80.0,0
2025-01-27 18:12:33,2.728,19.0,14.0,1.47,-85.0,82.0,1
2025-01-27 18:12:34,6.048,46.0,27.0,1.46,-79.0,65.0,1
2025-01-27 18:12:35,4.584,45.0,29.0,2.95,-77.0,59.0,0
2025-01-27 18:12:36,6.832,20.0,34.0,2.42,-89.0,69.0,1
2025-01-27 18:12:37,4.944,24.0,48.0,1.75,-89.0,82.0,1
2025-01-27 18:12:38,6.824,30.0,28.0,1.58,-62.0,89.0,1
2025-01-27 18:12:39,2.208,38.0,17.0,1.67,-62.0,71.0,1
2025-01-27 18:12:40,2.88,15.0,33.0,2.69,-77.0,69.0,0
2025-01-27 18:12:41,2.728,19.0,48.0,2.93,-68.0,71.0,0
2025-01-27 18:12:42,1.64,13.0,26.0,0.16,-88.0,73.0,0
2025-01-27 18:12:43,2.392,46.0,26.0,2.69,-66.0,59.0,1
2025-01-27 18:12:44,7.352,22.0,32.0,2.08,-62.0,68.0,1
2025-01-27 18:12:45,2.512,36.0,14.0,0.9,-61.0,55.0,0
2025-01-27 18:12:46,3.896,28.0,12.0,1.93,-85.0,80.0,1
2025-01-27 18:12:47,7.784,19.0,14.0,2.49,-90.0,81.0,0
2025-01-27 18:12:48,2.192,43.0,48.0,2.12,-64.0,52.0,1
2025-01-27 18:12:49,7.592,26.0,33.0,1.27,-64.0,84.0,0
2025-01-27 18:12:50,6.936,11.0,44.0,1.93,-73.0,79.0,0
2025-01-27 18:12:51,2.968,31.0,11.0,2.29,-66.0,64.0,0
2025-01-27 18:12:52,0.984,22.0,12.0,2.01,-90.0,80.0,0
2025-01-27 18:12:53,5.176,26.0,11.0,0.76,-80.0,75.0,0
2025-01-27 18:12:54,5.24,13.0,30.0,1.97,-83.0,50.0,0
2025-01-27 18:12:55,4.064,20.0,40.0,0.96,-66.0,67.0,1
2025-01-27 18:12:56,1.16,45.0,31.0,1.69,-73.0,89.0,1
2025-01-27 18:12:57,3.056,20.0,18.0,0.23,-69.0,85.0,0
2025-01-27 18:12:58,2.616,23.0,28.0,1.89,-72.0,80.0,1
2025-01-27 18:12:59,1.28,36.0,46.0,2.11,-88.0,53.0,1
2025-01-27 18:13:00,6.944,32.0,14.0,0.13,-72.0,51.0,1
2025-01-27 18:13:01,5.016,43.0,41.0,1.38,-78.0,89.0,1
2025-01-27 18:13:02,5.0,39.0,18.0,0.38,-64.0,52.0,0
2025-01-27 18:13:03,7.016,22.0,25.0,2.27,-62.0,56.0,0
2025-01-27 18:13:04,7.768,33.0,28.0,1.95,-76.0,52.0,0
2025-01-27 18:13:05,1.008,47.0,25.0,2.76,-86.0,80.0,0
2025-01-27 18:13:06,4.52,22.0,21.0,1.06,-83.0,64.0,0
2025-01-27 18:13:07,4.56,28.0,16.0,0.87,-68.0,66.0,1
2025-01-27 18:13:08,1.656,12.0,16.0,0.28,-88.0,89.0,1
2025-01-27 18:13:09,5.576,35.0,14.0,0.71,-69.0,70.0,1
2025-01-27 18:13:10,2.16,49.0,49.0,0.48,-71.0,55.0,1
2025-01-27 18:13:11,1.024,18.0,35.0,2.0,-80.0,75.0,0
2025-01-27 18:13:12,2.904,43.0,21.0,2.06,-82.0,62.0,1
2025-01-27 18:13:13,5.664,21.0,46.0,1.05,-76.0,53.0,1
2025-01-27 18:13:14,1.088,29.0,46.0,1.68,-77.0,58.0,0
2025-01-27 18:13:15,3.304,39.0,34.0,1.03,-67.0,85.0,0
2025-01-27 18:13:16,7.0,36.0,26.0,2.1,-72.0,68.0,1
2025-01-27 18:13:17,6.464,14.0,42.0,1.72,-65.0,86.0,1
2025-01-27 18:13:18,7.928,13.0,33.0,0.92,-78.0,54.0,0
2025-01-27 18:13:19,3.216,45.0,19.0,2.27,-67.0,51.0,0
2025-01-27 18:13:20,1.36,28.0,27.0,1.04,-78.0,53.0,0
2025-01-27 18:13:21,6.312,48.0,12.0,1.35,-80.0,65.0,0
2025-01-27 18:13:22,2.376,10.0,12.0,0.1,-62.0,78.0,1
2025-01-27 18:13:23,3.8,38.0,40.0,2.17,-75.0,73.0,1
2025-01-27 18:13:24,3.352,48.0,24.0,1.64,-90.0,78.0,0
2025-01-27 18:13:25,3.672,36.0,24.0,2.13,-88.0,63.0,1
2025-01-27 18:13:26,2.8,15.0,21.0,1.69,-66.0,57.0,1
2025-01-27 18:13:27,6.496,49.0,15.0,2.83,-73.0,61.0,0
2025-01-27 18:13:28,4.112,37.0,39.0,1.82,-65.0,79.0,1
2025-01-27 18:13:29,3.104,13.0,37.0,0.9,-67.0,84.0,1
2025-01-27 18:13:30,6.032,13.0,42.0,2.74,-66.0,87.0,0
2025-01-27 18:13:31,4.616,28.0,27.0,2.16,-80.0,54.0,1
2025-01-27 18:13:32,3.624,17.0,44.0,0.4,-76.0,67.0,1
2025-01-27 18:13:33,3.264,10.0,36.0,0.36,-67.0,69.0,1
2025-01-27 18:13:34,3.288,11.0,29.0,2.8,-63.0,72.0,0
2025-01-27 18:13:35,5.016,14.0,20.0,0.65,-68.0,88.0,1
2025-01-27 18:13:36,6.088,47.0,24.0,2.19,-63.0,81.0,0
2025-01-27 18:13:37,3.504,14.0,27.0,1.9,-75.0,66.0,0
2025-01-27 18:13:38,2.688,20.0,27.0,1.5,-68.0,71.0,0
2025-01-27 18:13:39,3.552,14.0,48.0,2.7,-85.0,78.0,1
2025-01-27 18:13:40,4.776,47.0,49.0,0.19,-73.0,57.0,1
2025-01-27 18:13:41,7.824,13.0,17.0,1.26,-88.0,74.0,1
2025-01-27 18:13:42,5.816,43.0,10.0,0.58,-62.0,80.0,0
2025-01-27 18:13:43,5.08,27.0,39.0,2.14,-88.0,72.0,0
2025-01-27 18:13:44,7.648,15.0,37.0,2.4,-70.0,71.0,0
2025-01-27 18:13:45,2.392,37.0,11.0,1.3,-88.0,69.0,0
2025-01-27 18:13:46,1.928,31.0,17.0,2.55,-79.0,53.0,1
2025-01-27 18:13:47,4.304,21.0,19.0,0.8,-76.0,66.0,1
2025-01-27 18:13:48,4.64,32.0,45.0,2.27,-62.0,56.0,1
2025-01-27 18:13:49,1.344,48.0,20.0,2.89,-80.0,75.0,0
2025-01-27 18:13:50,2.96,27.0,41.0,1.7,-72.0,73.0,1
2025-01-27 18:13:51,3.144,25.0,25.0,0.97,-82.0,82.0,1
2025-01-27 18:13:52,4.632,37.0,45.0,1.43,-89.0,64.0,0
2025-01-27 18:13:53,4.208,40.0,34.0,0.12,-88.0,84.0,1
2025-01-27 18:13:54,5.208,31.0,26.0,0.22,-76.0,75.0,1
2025-01-27 18:13:55,3.888,26.0,10.0,0.47,-71.0,71.0,0
2025-01-27 18:13:56,3.448,49.0,30.0,2.38,-77.0,79.0,0
2025-01-27 18:13:57,5.688,20.0,19.0,0.59,-86.0,87.0,1
2025-01-27 18:13:58,1.6,38.0,30.0,2.18,-76.0,66.0,1
2025-01-27 18:13:59,1.896,32.0,34.0,0.76,-79.0,70.0,1
2025-01-27 18:14:00,6.624,13.0,12.0,0.89,-77.0,72.0,1
2025-01-27 18:14:01,5.944,40.0,36.0,2.66,-78.0,79.0,0
2025-01-27 18:14:02,6.0,31.0,28.0,1.65,-87.0,85.0,0
2025-01-27 18:14:03,2.24,33.0,12.0,1.01,-80.0,51.0,1
2025-01-27 18:14:04,4.976,44.0,41.0,0.8,-76.0,53.0,0
2025-01-27 18:14:05,1.904,23.0,25.0,0.4,-63.0,80.0,0
2025-01-27 18:14:06,1.0,22.0,12.0,0.44,-73.0,85.0,1
2025-01-27 18:14:07,4.752,18.0,21.0,0.21,-89.0,87.0,1
2025-01-27 18:14:08,1.28,33.0,34.0,0.44,-87.0,50.0,0
2025-01-27 18:14:09,1.608,47.0,10.0,1.12,-70.0,66.0,0
2025-01-27 18:14:10,5.808,46.0,30.0,2.81,-87.0,69.0,1
2025-01-27 18:14:11,6.072,41.0,48.0,0.78,-72.0,57.0,0
2025-01-27 18:14:12,7.768,19.0,40.0,0.89,-72.0,73.0,0
2025-01-27 18:14:13,3.456,23.0,49.0,1.56,-71.0,66.0,0
2025-01-27 18:14:14,7.984,48.0,46.0,2.69,-70.0,87.0,1
2025-01-27 18:14:15,4.352,38.0,40.0,2.27,-68.0,70.0,0
2025-01-27 18:14:16,7.216,48.0,48.0,2.83,-88.0,73.0,1
2025-01-27 18:14:17,5.736,18.0,24.0,2.49,-84.0,57.0,1
2025-01-27 18:14:18,7.088,22.0,12.0,1.38,-62.0,81.0,0
2025-01-27 18:14:19,2.8,10.0,49.0,2.93,-66.0,59.0,1
2025-01-27 18:14:20,5.584,30.0,32.0,0.4,-84.0,53.0,1
2025-01-27 18:14:21,5.688,31.0,34.0,1.86,-65.0,88.0,1
2025-01-27 18:14:22,3.568,20.0,41.0,2.66,-70.0,65.0,0
2025-01-27 18:14:23,3.2,27.0,30.0,1.59,-84.0,60.0,1
2025-01-27 18:14:24,2.368,49.0,28.0,1.32,-80.0,52.0,0
2025-01-27 18:14:25,5.8,46.0,26.0,0.94,-86.0,56.0,0
2025-01-27 18:14:26,4.64,38.0,32.0,2.64,-66.0,69.0,0
2025-01-27 18:14:27,7.416,31.0,13.0,1.79,-75.0,74.0,1
2025-01-27 18:14:28,7.752,48.0,48.0,0.53,-76.0,81.0,0
2025-01-27 18:14:29,1.48,48.0,35.0,1.15,-63.0,87.0,1
2025-01-27 18:14:30,5.76,21.0,14.0,2.8,-73.0,56.0,1
2025-01-27 18:14:31,4.472,46.0,41.0,0.3,-83.0,56.0,1
2025-01-27 18:14:32,4.392,25.0,29.0,1.66,-78.0,52.0,0
2025-01-27 18:14:33,6.944,43.0,27.0,0.56,-89.0,74.0,0
2025-01-27 18:14:34,5.352,37.0,13.0,1.23,-69.0,65.0,0
2025-01-27 18:14:35,4.808,44.0,33.0,2.66,-84.0,84.0,1
2025-01-27 18:14:36,0.848,39.0,21.0,2.98,-80.0,80.0,0
2025-01-27 18:14:37,1.728,38.0,37.0,1.16,-90.0,83.0,0
2025-01-27 18:14:38,6.2,41.0,16.0,0.36,-64.0,54.0,1
2025-01-27 18:14:39,4.08,25.0,30.0,0.58,-73.0,89.0,1
2025-01-27 18:14:40,7.6,45.0,30.0,1.27,-64.0,79.0,0
2025-01-27 18:14:41,4.696,39.0,15.0,0.68,-89.0,52.0,0
2025-01-27 18:14:42,5.72,19.0,23.0,2.6,-62.0,85.0,0
2025-01-27 18:14:43,2.688,26.0,19.0,0.17,-73.0,82.0,0
2025-01-27 18:14:44,1.216,46.0,35.0,1.14,-64.0,66.0,1
2025-01-27 18:14:45,7.032,34.0,26.0,0.84,-73.0,84.0,1
2025-01-27 18:14:46,6.232,47.0,30.0,1.22,-72.0,85.0,0
2025-01-27 18:14:47,1.144,22.0,20.0,2.0,-69.0,57.0,0
2025-01-27 18:14:48,2.312,45.0,44.0,1.93,-66.0,52.0,1
2025-01-27 18:14:49,6.008,18.0,24.0,0.33,-67.0,80.0,1
2025-01-27 18:14:50,7.008,47.0,34.0,0.29,-81.0,83.0,1
2025-01-27 18:14:51,1.056,25.0,14.0,0.15,-69.0,80.0,1
2025-01-27 18:14:52,7.4,37.0,15.0,0.88,-79.0,50.0,0
2025-01-27 18:14:53,7.432,41.0,30.0,0.68,-62.0,62.0,0
2025-01-27 18:14:54,3.032,38.0,13.0,0.58,-86.0,58.0,1
2025-01-27 18:14:55,3.712,21.0,23.0,0.24,-72.0,84.0,1
2025-01-27 18:14:56,4.784,21.0,24.0,2.69,-84.0,80.0,1
2025-01-27 18:14:57,0.968,15.0,36.0,2.0,-76.0,86.0,0
2025-01-27 18:14:58,0.984,12.0,40.0,0.82,-67.0,89.0,0
2025-01-27 18:14:59,2.44,13.0,11.0,2.08,-68.0,78.0,1
2025-01-27 18:15:00,2.64,27.0,21.0,1.73,-76.0,65.0,0
2025-01-27 18:15:01,7.352,36.0,39.0,0.81,-82.0,73.0,0
2025-01-27 18:15:02,2.464,19.0,30.0,1.6,-87.0,57.0,1
2025-01-27 18:15:03,7.144,39.0,12.0,0.86,-88.0,69.0,1
2025-01-27 18:15:04,3.112,30.0,43.0,1.1,-90.0,87.0,0
2025-01-27 18:15:05,4.224,30.0,12.0,1.54,-75.0,67.0,0
2025-01-27 18:15:06,6.568,11.0,46.0,2.51,-64.0,61.0,1
2025-01-27 18:15:07,1.592,24.0,33.0,1.82,-72.0,78.0,0
2025-01-27 18:15:08,4.472,23.0,46.0,0.73,-87.0,72.0,1
2025-01-27 18:15:09,3.32,32.0,13.0,0.77,-75.0,67.0,0
2025-01-27 18:15:10,5.808,32.0,49.0,0.87,-81.0,64.0,0
2025-01-27 18:15:11,5.488,16.0,28.0,1.9,-71.0,62.0,1
2025-01-27 18:15:12,1.384,45.0,27.0,1.5,-65.0,74.0,0
2025-01-27 18:15:13,6.88,23.0,12.0,0.37,-61.0,55.0,0
2025-01-27 18:15:14,4.264,19.0,11.0,0.75,-68.0,84.0,1
2025-01-27 18:15:15,2.44,15.0,26.0,1.5,-89.0,76.0,1
2025-01-27 18:15:16,1.216,45.0,24.0,0.25,-77.0,59.0,0
2025-01-27 18:15:17,3.16,36.0,37.0,2.17,-61.0,64.0,1
2025-01-27 18:15:18,7.048,19.0,20.0,2.63,-82.0,85.0,1
2025-01-27 18:15:19,4.72,46.0,26.0,0.31,-85.0,65.0,0
2025-01-27 18:15:20,5.168,41.0,24.0,0.33,-67.0,56.0,1
2025-01-27 18:15:21,1.624,29.0,30.0,2.94,-84.0,77.0,0
2025-01-27 18:15:22,2.216,47.0,37.0,2.84,-62.0,87.0,0
2025-01-27 18:15:23,6.248,18.0,11.0,0.86,-86.0,64.0,0
2025-01-27 18:15:24,4.976,35.0,12.0,1.35,-74.0,64.0,1
2025-01-27 18:15:25,2.432,17.0,46.0,2.46,-74.0,69.0,1
2025-01-27 18:15:26,1.64,15.0,26.0,2.45,-66.0,71.0,1
2025-01-27 18:15:27,5.192,29.0,36.0,0.81,-83.0,76.0,1
2025-01-27 18:15:28,1.856,40.0,22.0,0.33,-79.0,63.0,1
2025-01-27 18:15:29,4.312,30.0,25.0,2.36,-80.0,62.0,0
2025-01-27 18:15:30,3.032,19.0,45.0,2.91,-80.0,88.0,0
2025-01-27 18:15:31,3.928,42.0,27.0,2.94,-73.0,89.0,1
2025-01-27 18:15:32,7.648,13.0,16.0,2.74,-80.0,58.0,1
2025-01-27 18:15:33,3.288,11.0,12.0,1.56,-64.0,85.0,0
2025-01-27 18:15:34,4.432,43.0,20.0,2.49,-81.0,62.0,1
2025-01-27 18:15:35,5.392,48.0,35.0,1.97,-82.0,80.0,0
2025-01-27 18:15:36,5.296,25.0,28.0,2.74,-81.0,66.0,0
2025-01-27 18:15:37,4.064,16.0,23.0,1.24,-87.0,81.0,1
2025-01-27 18:15:38,1.944,10.0,20.0,1.2,-68.0,87.0,1
2025-01-27 18:15:39,5.888,41.0,44.0,0.5,-66.0,83.0,1
2025-01-27 18:15:40,6.208,23.0,43.0,0.8,-87.0,77.0,0
2025-01-27 18:15:41,1.76,11.0,28.0,1.14,-77.0,86.0,1
2025-01-27 18:15:42,6.648,18.0,43.0,1.47,-88.0,87.0,0
2025-01-27 18:15:43,5.496,24.0,11.0,1.61,-73.0,81.0,1
2025-01-27 18:15:44,1.904,40.0,27.0,1.79,-67.0,65.0,1
2025-01-27 18:15:45,6.536,22.0,31.0,2.46,-83.0,73.0,0
2025-01-27 18:15:46,7.624,43.0,35.0,2.78,-85.0,56.0,1
2025-01-27 18:15:47,2.512,46.0,49.0,1.25,-83.0,83.0,1
2025-01-27 18:15:48,7.928,12.0,23.0,0.11,-66.0,59.0,0
2025-01-27 18:15:49,1.84,10.0,31.0,1.12,-61.0,70.0,0
2025-01-27 18:15:50,2.256,48.0,49.0,2.66,-61.0,83.0,0
2025-01-27 18:15:51,1.288,10.0,34.0,1.91,-78.0,80.0,1
2025-01-27 18:15:52,5.664,12.0,24.0,1.83,-79.0,73.0,0
2025-01-27 18:15:53,5.064,40.0,12.0,1.63,-67.0,75.0,0
2025-01-27 18:15:54,2.96,40.0,20.0,2.18,-61.0,89.0,1
2025-01-27 18:15:55,2.44,14.0,25.0,0.37,-64.0,67.0,0
2025-01-27 18:15:56,2.6,34.0,32.0,0.82,-88.0,54.0,0
2025-01-27 18:15:57,7.448,15.0,48.0,0.51,-78.0,50.0,1
2025-01-27 18:15:58,5.272,12.0,17.0,0.26,-70.0,61.0,1
2025-01-27 18:15:59,1.792,32.0,21.0,2.77,-77.0,72.0,0
2025-01-27 18:16:00,1.88,26.0,37.0,1.97,-84.0,75.0,1
2025-01-27 18:16:01,2.472,42.0,30.0,1.98,-80.0,83.0,1
2025-01-27 18:16:02,3.68,19.0,11.0,2.74,-62.0,55.0,1
2025-01-27 18:16:03,6.16,23.0,43.0,0.12,-71.0,63.0,1
2025-01-27 18:16:04,1.696,22.0,34.0,0.28,-81.0,53.0,0
2025-01-27 18:16:05,3.856,11.0,47.0,2.77,-67.0,70.0,1
2025-01-27 18:16:06,3.816,26.0,15.0,2.86,-67.0,70.0,0
2025-01-27 18:16:07,7.688,11.0,40.0,0.24,-65.0,67.0,1
2025-01-27 18:16:08,2.568,28.0,30.0,1.26,-86.0,83.0,1
2025-01-27 18:16:09,5.784,41.0,41.0,2.58,-82.0,67.0,0
2025-01-27 18:16:10,0.848,22.0,12.0,0.23,-82.0,71.0,0
2025-01-27 18:16:11,3.592,19.0,33.0,0.76,-76.0,87.0,1
2025-01-27 18:16:12,7.6,23.0,33.0,2.58,-64.0,82.0,1
2025-01-27 18:16:13,4.528,16.0,28.0,0.38,-88.0,69.0,0
2025-01-27 18:16:14,7.448,31.0,17.0,0.11,-88.0,65.0,1
2025-01-27 18:16:15,6.112,16.0,28.0,1.38,-70.0,50.0,0
2025-01-27 18:16:16,1.224,34.0,19.0,0.74,-81.0,73.0,1
2025-01-27 18:16:17,3.336,41.0,13.0,0.96,-83.0,86.0,0
2025-01-27 18:16:18,3.952,33.0,41.0,0.89,-67.0,89.0,1
2025-01-27 18:16:19,4.184,27.0,41.0,1.51,-71.0,50.0,1
2025-01-27 18:16:20,4.68,35.0,43.0,0.49,-69.0,59.0,0
2025-01-27 18:16:21,5.808,46.0,46.0,1.52,-65.0,65.0,1
2025-01-27 18:16:22,7.744,26.0,11.0,2.69,-65.0,74.0,0
2025-01-27 18:16:23,7.616,18.0,26.0,1.28,-69.0,89.0,1
2025-01-27 18:16:24,7.52,41.0,27.0,2.82,-86.0,77.0,0
2025-01-27 18:16:25,2.36,28.0,30.0,0.59,-72.0,79.0,1
2025-01-27 18:16:26,6.0,40.0,42.0,2.42,-90.0,73.0,0
2025-01-27 18:16:27,3.6,28.0,23.0,0.72,-65.0,72.0,1
2025-01-27 18:16:28,4.352,28.0,32.0,1.72,-75.0,73.0,1
2025-01-27 18:16:29,1.688,30.0,45.0,2.47,-61.0,74.0,1
2025-01-27 18:16:30,1.968,49.0,17.0,2.23,-83.0,83.0,1
2025-01-27 18:16:31,1.688,27.0,41.0,2.36,-65.0,75.0,0
2025-01-27 18:16:32,4.168,33.0,10.0,2.64,-73.0,51.0,0
2025-01-27 18:16:33,3.96,14.0,18.0,1.56,-76.0,86.0,0
2025-01-27 18:16:34,3.48,38.0,20.0,1.88,-74.0,52.0,0
2025-01-27 18:16:35,6.584,46.0,30.0,0.99,-79.0,51.0,1
2025-01-27 18:16:36,5.328,26.0,18.0,0.75,-87.0,80.0,1
2025-01-27 18:16:37,2.472,34.0,33.0,0.19,-85.0,63.0,0
2025-01-27 18:16:38,6.088,16.0,39.0,1.37,-90.0,85.0,0
2025-01-27 18:16:39,2.32,40.0,42.0,1.61,-87.0,60.0,0
2025-01-27 18:16:40,91.952,504.647,0.756,17.0,-114.479,28.487,1
2025-01-27 18:16:41,106.073,361.464,1.489,18.405,-107.681,18.959,1
2025-01-27 18:16:42,97.122,316.586,3.595,18.571,-108.46,7.589,1
2025-01-27 18:16:43,111.926,246.716,2.509,14.221,-100.638,25.323,0
2025-01-27 18:16:44,98.1,658.807,2.057,6.457,-107.015,29.947,1
2025-01-27 18:16:45,94.227,512.829,3.079,9.236,-109.708,29.459,1
2025-01-27 18:16:46,85.496,497.19,1.101,14.978,-114.395,14.598,0
2025-01-27 18:16:47,93.283,403.709,0.781,13.036,-115.797,9.436,0
2025-01-27 18:16:48,55.357,272.621,3.059,7.622,-114.508,16.243,0
2025-01-27 18:16:49,591.131,4.614,6.413,-110.559,24.111,1
2025-01-27 18:16:50,66.481,407.515,3.108,11.148,-115.962,15.128,0
2025-01-27 18:16:51,52.734,384.01,2.83,9.35,-118.049,17.886,1
2025-01-27 18:16:52,72.945,735.294,2.729,19.248,-111.722,6.192,0
2025-01-27 18:16:53,73.669,320.936,4.482,12.709,-101.288,12.709,1
2025-01-27 18:16:54,99.18,352.899,0.895,6.61,-113.885,6.774,1
2025-01-27 18:16:55,54.506,654.652,4.351,19.981,-113.72,17.588,0
2025-01-27 18:16:56,65.861,254.53,1.794,12.051,-111.865,6.825,1
2025-01-27 18:16:57,102.827,268.926,0.919,10.762,-111.18,11.945,0
2025-01-27 18:16:58,103.112,515.49,2.36,9.789,-116.879,11.678,1
2025-01-27 18:16:59,61.182,313.592,0.971,5.289,-119.192,10.745,1
2025-01-27 18:17:00,52.143,401.026,3.691,8.57,-104.95,19.697,1
2025-01-27 18:17:01,63.431,340.304,4.275,15.582,-100.909,8.987,1
2025-01-27 18:17:02,61.752,308.966,0.954,14.345,-111.954,9.958,1
2025-01-27 18:17:03,90.641,507.051,3.876,15.314,-105.874,15.403,0
2025-01-27 18:17:04,62.05,758.553,3.075,16.71,-110.674,17.749,1
2025-01-27 18:17:05,58.473,365.664,4.241,16.136,-100.502,27.335,0
2025-01-27 18:17:06,74.124,403.441,2.382,10.522,-114.352,22.119,0
2025-01-27 18:17:07,87.186,398.914,0.968,18.13,-119.514,6.484,0
2025-01-27 18:17:08,81.914,239.74,0.97,19.341,-110.182,12.953,1
2025-01-27 18:17:09,79.986,741.858,2.353,13.136,-103.115,23.19,0
2025-01-27 18:17:10,83.966,304.247,2.055,15.037,-102.056,27.122,0
2025-01-27 18:17:11,59.91,689.889,0.512,18.494,-102.673,17.287,1
2025-01-27 18:17:12,113.66,748.894,4.78,8.029,-110.584,16.97,1
2025-01-27 18:17:13,55.603,684.9.103,20,0.655,14.959,-105.288,5.214,1
2025-01-27 18:17:14,96.064,454.204,3.485,15.411,-112.73,20.849,0
2025-01-27 18:17:15,91.745,696.853,4.729,10.909,-103.227,14.35,0
2025-01-27 18:17:16,70.338,307.694,2.23,10.419,-107.003,7.135,1
2025-01-27 18:17:17,74.063,562.024,3.543,8.584,-101.577,16.445,0
2025-01-27 18:17:18,101.892,654.399,4.852,10.769,-101.811,17.423,0
2025-01-27 18:17:19,79.02,585.476,4.822,11.103,-104.592,16.553,1
2025-01-27 18:17:20,117.875,628.339,3.72,16.317,-117.337,24.966,0
2025-01-27 18:17:21,68.0,393.667,2.436,19.762,-118.384,11.562,1
